
plan_title,plan_id,plan_duration,plan_tags,plan_author,plan_cover,plan_day_breaks,spot_name,spot_lat,spot_lng,spot_photo,spot_comment,spot_stay_time,spot_is_accommodation
東京郊外ショッピング90分,20,90m,ファミリー|歴史|絶景,波詩人,https://picsum.photos/800/600?random=24597,,深大寺,35.667466,139.55033,https://picsum.photos/400/300?random=41107,自然豊かな散策が楽しめます。,36,False
東京中心神社仏閣巡り日帰り,21,day,温泉|テーマパーク|レジャー,雪散歩者,https://picsum.photos/800/600?random=4520,,築地市場,35.66509,139.77,,歴史と文化を感じられる名所です。,87,False
東京中心神社仏閣巡り日帰り,21,day,温泉|テーマパーク|レジャー,雪散歩者,https://picsum.photos/800/600?random=4520,,秋葉原,35.702205,139.774146,https://picsum.photos/400/300?random=32126,絶景が広がり写真映えします。,73,False
東京中心神社仏閣巡り日帰り,21,day,温泉|テーマパーク|レジャー,雪散歩者,https://picsum.photos/800/600?random=4520,,東京スカイツリー,35.710064,139.810699,,迫力ある景観に感動します。,120,False
東京中心神社仏閣巡り日帰り,21,day,温泉|テーマパーク|レジャー,雪散歩者,https://picsum.photos/800/600?random=4520,,渋谷スクランブル交差点,35.6595,139.70056,https://picsum.photos/400/300?random=11544,静かな空間で癒されます。,113,False
東京中心グルメツアー90分,22,90m,レジャー|都会|祭り|ファミリー,森林の猫,https://picsum.photos/800/600?random=16089,,秋葉原,35.702205,139.774146,https://picsum.photos/400/300?random=29544,自然豊かな散策が楽しめます。,84,False
東京中心グルメツアー90分,22,90m,レジャー|都会|祭り|ファミリー,森林の猫,https://picsum.photos/800/600?random=16089,,六本木ヒルズ,35.659932,139.730214,https://picsum.photos/400/300?random=39999,旬の食材を味わえる名店です。,70,False
東京中心グルメツアー90分,22,90m,レジャー|都会|祭り|ファミリー,森林の猫,https://picsum.photos/800/600?random=16089,,銀座,35.67075,139.769467,https://picsum.photos/400/300?random=21301,美味しいグルメが楽しめます。,75,False
東京中心文化体験半日,23,half,寺社|ファミリー|祭り|絶景,花の記者,https://picsum.photos/800/600?random=33858,,上野公園,35.712223,139.771118,https://picsum.photos/400/300?random=47191,旬の食材を味わえる名店です。,91,False
東京中心文化体験半日,23,half,寺社|ファミリー|祭り|絶景,花の記者,https://picsum.photos/800/600?random=33858,,新宿御苑,35.685272,139.709442,https://picsum.photos/400/300?random=15750,迫力ある景観に感動します。,101,False
東京中心文化体験半日,23,half,寺社|ファミリー|祭り|絶景,花の記者,https://picsum.photos/800/600?random=33858,,浜離宮恩賜庭園,35.660336,139.766983,,迫力ある景観に感動します。,80,False
関西温泉旅2泊3日,24,3days,温泉|ショッピング|テーマパーク|体験|寺社|宿泊,水晶の料理人,https://picsum.photos/800/600?random=36071,3|5,道頓堀,34.66855,135.50272,https://picsum.photos/400/300?random=29737,家族連れにも人気のスポットです。,69,False
関西温泉旅2泊3日,24,3days,温泉|ショッピング|テーマパーク|体験|寺社|宿泊,水晶の料理人,https://picsum.photos/800/600?random=36071,3|5,伏見稲荷大社,34.967519,135.77971,https://picsum.photos/400/300?random=7908,自然豊かな散策が楽しめます。,70,False
関西温泉旅2泊3日,24,3days,温泉|ショッピング|テーマパーク|体験|寺社|宿泊,水晶の料理人,https://picsum.photos/800/600?random=36071,3|5,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,675,True
関西温泉旅2泊3日,24,3days,温泉|ショッピング|テーマパーク|体験|寺社|宿泊,水晶の料理人,https://picsum.photos/800/600?random=36071,3|5,嵐山竹林,35.01701,135.67169,,自然豊かな散策が楽しめます。,73,False
関西温泉旅2泊3日,24,3days,温泉|ショッピング|テーマパーク|体験|寺社|宿泊,水晶の料理人,https://picsum.photos/800/600?random=36071,3|5,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,665,True
関西温泉旅2泊3日,24,3days,温泉|ショッピング|テーマパーク|体験|寺社|宿泊,水晶の料理人,https://picsum.photos/800/600?random=36071,3|5,神戸ハーバーランド,34.678806,135.180702,https://picsum.photos/400/300?random=49821,静かな空間で癒されます。,106,False
関西温泉旅2泊3日,24,3days,温泉|ショッピング|テーマパーク|体験|寺社|宿泊,水晶の料理人,https://picsum.photos/800/600?random=36071,3|5,金閣寺,35.039529,135.729537,https://picsum.photos/400/300?random=6589,自然豊かな散策が楽しめます。,48,False
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,青い池,43.493583,142.614028,https://picsum.photos/400/300?random=804,四季折々の景色が楽しめます。,78,False
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,藻岩山,43.0225,141.32222,https://picsum.photos/400/300?random=28867,都会の喧騒を忘れさせてくれます。,53,False
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,登別温泉ホテル,42.497587,141.148596,,ゆっくりと宿泊できる施設です。,720,True
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,札幌時計台,43.06249,141.35343,,絶景が広がり写真映えします。,38,False
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,旭山動物園,43.745486,142.4366,https://picsum.photos/400/300?random=4856,四季折々の景色が楽しめます。,100,False
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,登別温泉ホテル,42.497587,141.148596,,ゆっくりと宿泊できる施設です。,518,True
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,小樽運河,43.199958,141.001706,,家族連れにも人気のスポットです。,40,False
北海道ファミリー旅2泊3日,25,3days,テーマパーク|絶景|祭り|宿泊,海の猫,https://picsum.photos/800/600?random=49335,3|6,サッポロビール博物館,43.0715,141.36893,,絶景が広がり写真映えします。,65,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,東大寺,34.691225,135.837834,,家族連れにも人気のスポットです。,72,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,有馬温泉,34.7922,135.25,https://picsum.photos/400/300?random=15720,美味しいグルメが楽しめます。,95,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,神戸ハーバーランド,34.678806,135.180702,https://picsum.photos/400/300?random=176,旬の食材を味わえる名店です。,87,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,554,True
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,二条城,35.014168,135.747498,https://picsum.photos/400/300?random=18882,家族連れにも人気のスポットです。,74,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,嵐山竹林,35.01701,135.67169,,絶景が広がり写真映えします。,103,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,681,True
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,祇園,35.003609,135.776183,,四季折々の景色が楽しめます。,114,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,ユニバーサル・スタジオ・ジャパン,34.665394,135.432526,,自然豊かな散策が楽しめます。,73,False
関西文化体験2泊3日,26,3days,ファミリー|寺社|歴史|都会|宿泊,霧の猫,https://picsum.photos/800/600?random=49987,4|7,金閣寺,35.039529,135.729537,https://picsum.photos/400/300?random=14734,美味しいグルメが楽しめます。,88,False
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,中禅寺湖,36.739506,139.459179,https://picsum.photos/400/300?random=28314,都会の喧騒を忘れさせてくれます。,68,False
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,華厳滝,36.73806,139.5025,https://picsum.photos/400/300?random=5986,自然豊かな散策が楽しめます。,116,False
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,鬼怒川温泉ホテル,36.8227,139.7163,,ゆっくりと宿泊できる施設です。,630,True
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,中禅寺湖,36.739506,139.459179,,家族連れにも人気のスポットです。,66,False
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,日光江戸村,36.790776,139.69727,https://picsum.photos/400/300?random=49563,美味しいグルメが楽しめます。,75,False
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,鬼怒川温泉ホテル,36.8227,139.7163,,ゆっくりと宿泊できる施設です。,714,True
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,那須ハイランドパーク,37.062275,139.963028,https://picsum.photos/400/300?random=38361,旬の食材を味わえる名店です。,80,False
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,華厳滝,36.73806,139.5025,,絶景が広がり写真映えします。,90,False
日光・那須グルメツアー2泊3日,27,3days,絶景|祭り|レジャー|寺社|テーマパーク|宿泊,新緑旅人,https://picsum.photos/800/600?random=28689,3|6,那須ハイランドパーク,37.062275,139.963028,https://picsum.photos/400/300?random=21844,都会の喧騒を忘れさせてくれます。,81,False
関西絶景巡り1泊2日,28,2days,レジャー|都会|体験|テーマパーク|歴史|宿泊,音の行者,https://picsum.photos/800/600?random=20613,3,ユニバーサル・スタジオ・ジャパン,34.665394,135.432526,https://picsum.photos/400/300?random=26489,静かな空間で癒されます。,86,False
関西絶景巡り1泊2日,28,2days,レジャー|都会|体験|テーマパーク|歴史|宿泊,音の行者,https://picsum.photos/800/600?random=20613,3,金閣寺,35.039529,135.729537,,静かな空間で癒されます。,59,False
関西絶景巡り1泊2日,28,2days,レジャー|都会|体験|テーマパーク|歴史|宿泊,音の行者,https://picsum.photos/800/600?random=20613,3,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,612,True
関西絶景巡り1泊2日,28,2days,レジャー|都会|体験|テーマパーク|歴史|宿泊,音の行者,https://picsum.photos/800/600?random=20613,3,祇園,35.003609,135.776183,https://picsum.photos/400/300?random=49575,迫力ある景観に感動します。,110,False
関西絶景巡り1泊2日,28,2days,レジャー|都会|体験|テーマパーク|歴史|宿泊,音の行者,https://picsum.photos/800/600?random=20613,3,伏見稲荷大社,34.967519,135.77971,https://picsum.photos/400/300?random=3383,自然豊かな散策が楽しめます。,64,False
東京中心神社仏閣巡り日帰り,29,day,ファミリー|体験|文化|祭り|自然,音絵描き,https://picsum.photos/800/600?random=897,,東京タワー,35.658581,139.745438,https://picsum.photos/400/300?random=14726,絶景が広がり写真映えします。,89,False
東京中心神社仏閣巡り日帰り,29,day,ファミリー|体験|文化|祭り|自然,音絵描き,https://picsum.photos/800/600?random=897,,新宿御苑,35.685272,139.709442,,美味しいグルメが楽しめます。,91,False
東京中心神社仏閣巡り日帰り,29,day,ファミリー|体験|文化|祭り|自然,音絵描き,https://picsum.photos/800/600?random=897,,銀座,35.67075,139.769467,,家族連れにも人気のスポットです。,76,False
